Dates;age_group;InfectadosNoVacunados;InfectadosPrimeraDosis;InfectadosEsquemaCompleto;InfectadosDosisRefuerzo;InfectadosTotal;HospitalizadosNoVacunados;HospitalizadosPrimeraDosis;HospitalizadosEsquemaCompleto;HospitalizadosDosisRefuerzo;HospitalizadosTotal;MuertesNoVacunados;MuertesPrimeraDosis;MuertesEsquemaCompleto;MuertesDosisRefuerzo;MuertesTotal
28/07/2021;70-80+;350;29;172;0;551;47;12;41;0;100;75;14;57;0;146
29/07/2021;0-19;1345;2;0;0;1347;9;0;0;0;9;0;1;0;0;1
29/07/2021;20-39;3769;76;179;0;4024;62;3;3;0;68;28;1;0;0;29
29/07/2021;40-49;1204;115;118;0;1437;28;2;1;0;31;23;7;1;0;31
29/07/2021;50-59;552;89;160;0;801;36;1;10;0;47;35;6;2;0;43
29/07/2021;60-69;420;71;124;0;615;33;6;8;0;47;34;22;10;0;66
29/07/2021;70-80+;321;22;141;0;484;46;16;40;0;102;84;17;57;0;158
30/07/2021;0-19;1445;1;6;0;1452;13;0;0;0;13;1;0;0;0;1
30/07/2021;20-39;3493;73;148;0;3714;32;0;2;0;34;17;0;1;0;18
30/07/2021;40-49;1031;131;151;0;1313;30;6;7;0;43;22;5;4;0;31
30/07/2021;50-59;545;85;181;0;811;22;3;4;0;29;32;4;4;0;40
30/07/2021;60-69;360;78;119;0;557;28;6;8;0;42;37;9;7;0;53
30/07/2021;70-80+;288;37;182;0;507;46;5;34;0;85;69;16;34;0;119
31/07/2021;0-19;991;1;6;0;998;5;0;0;0;5;2;0;0;0;2
31/07/2021;20-39;2694;68;148;0;2910;48;2;1;0;51;16;2;3;0;21
31/07/2021;40-49;808;99;115;0;1022;25;4;1;0;30;25;4;0;0;29
31/07/2021;50-59;476;73;133;0;682;23;2;5;0;30;34;6;2;0;42
31/07/2021;60-69;326;54;92;0;472;17;9;9;0;35;45;9;5;0;59
31/07/2021;70-80+;244;21;144;0;409;42;7;30;0;79;68;12;46;0;126
1/08/2021;0-19;766;1;2;0;769;9;1;1;0;11;0;0;0;0;0
1/08/2021;20-39;1508;59;119;0;1686;20;0;1;0;21;26;0;2;0;28
1/08/2021;40-49;489;75;87;0;651;21;1;2;0;24;16;3;0;0;19
1/08/2021;50-59;293;57;116;0;466;13;0;2;0;15;31;4;4;0;39
1/08/2021;60-69;165;63;89;0;317;24;3;1;0;28;47;7;9;0;63
1/08/2021;70-80+;100;21;151;0;272;29;7;25;0;61;65;20;59;0;144
2/08/2021;0-19;851;4;3;0;858;13;0;0;0;13;0;0;0;0;0
2/08/2021;20-39;2512;74;151;0;2737;33;1;2;0;36;23;0;0;0;23
2/08/2021;40-49;783;107;119;0;1009;25;3;0;0;28;26;3;0;0;29
2/08/2021;50-59;439;65;142;0;646;23;2;3;0;28;37;9;3;0;49
2/08/2021;60-69;264;46;113;0;423;28;2;6;0;36;32;18;3;0;53
2/08/2021;70-80+;148;29;147;0;324;41;9;20;0;70;63;14;44;0;121
3/08/2021;0-19;929;5;6;0;940;13;0;0;0;13;0;0;0;0;0
3/08/2021;20-39;2446;69;164;0;2679;30;0;3;0;33;16;1;0;0;17
3/08/2021;40-49;706;75;111;0;892;16;5;2;0;23;14;9;1;0;24
3/08/2021;50-59;389;46;144;0;579;20;4;1;0;25;30;0;5;0;35
3/08/2021;60-69;283;45;105;0;433;14;6;5;0;25;31;9;5;0;45
3/08/2021;70-80+;229;14;137;0;380;37;5;35;0;77;48;14;44;0;106
4/08/2021;0-19;871;1;3;0;875;7;0;0;0;7;2;0;0;0;2
4/08/2021;20-39;2509;72;127;0;2708;33;1;1;0;35;20;0;0;0;20
4/08/2021;40-49;744;69;89;0;902;20;2;3;0;25;14;3;0;0;17
4/08/2021;50-59;403;43;134;0;580;23;5;2;0;30;24;2;4;0;30
4/08/2021;60-69;265;39;89;0;393;17;9;8;0;34;28;8;4;0;40
4/08/2021;70-80+;198;30;111;0;339;24;6;27;0;57;57;9;36;0;102
5/08/2021;0-19;902;1;12;0;915;9;0;0;0;9;5;0;0;0;5
5/08/2021;20-39;2348;74;168;0;2590;30;0;1;0;31;13;1;1;0;15
5/08/2021;40-49;658;77;110;0;845;14;0;2;0;16;25;4;2;0;31
5/08/2021;50-59;412;48;125;0;585;9;3;5;0;17;29;3;1;0;33
5/08/2021;60-69;292;44;93;0;429;14;8;4;0;26;28;3;6;0;37
5/08/2021;70-80+;207;17;120;0;344;21;3;35;0;59;38;10;40;0;88
6/08/2021;0-19;958;0;2;0;960;9;0;0;0;9;4;0;0;0;4
6/08/2021;20-39;2214;69;165;0;2448;15;2;1;0;18;8;0;0;0;8
6/08/2021;40-49;633;74;118;0;825;22;5;2;0;29;19;6;2;0;27
6/08/2021;50-59;337;58;130;0;525;15;2;6;0;23;24;4;1;0;29
6/08/2021;60-69;297;39;91;0;427;18;5;6;0;29;39;6;12;0;57
6/08/2021;70-80+;219;15;125;0;359;25;6;23;0;54;64;13;36;0;113
7/08/2021;0-19;638;1;5;0;644;9;0;0;0;9;1;0;0;0;1
7/08/2021;20-39;1376;69;129;0;1574;19;3;2;0;24;20;0;0;0;20
7/08/2021;40-49;395;45;94;0;534;18;0;1;0;19;28;2;0;0;30
7/08/2021;50-59;224;49;118;0;391;24;6;3;0;33;13;5;3;0;21
7/08/2021;60-69;176;39;69;0;284;22;5;9;0;36;36;9;4;0;49
7/08/2021;70-80+;139;11;120;0;270;29;8;33;0;70;55;6;35;0;96
8/08/2021;0-19;367;1;4;0;372;6;0;0;0;6;0;0;0;0;0
8/08/2021;20-39;624;72;134;0;830;18;0;1;0;19;20;0;0;0;20
8/08/2021;40-49;211;50;74;0;335;14;1;2;0;17;11;2;1;0;14
8/08/2021;50-59;77;47;94;0;218;16;4;0;0;20;18;6;2;0;26
8/08/2021;60-69;47;30;86;0;163;22;4;4;0;30;25;7;8;0;40
8/08/2021;70-80+;66;22;114;0;202;37;8;23;0;68;36;6;32;0;74
9/08/2021;0-19;602;3;3;0;608;9;0;0;0;9;1;0;0;0;1
9/08/2021;20-39;1615;79;162;0;1856;30;0;1;0;31;17;1;1;0;19
9/08/2021;40-49;420;78;91;0;589;19;4;1;0;24;19;2;1;0;22
9/08/2021;50-59;245;32;125;0;402;18;3;3;0;24;21;1;0;0;22
9/08/2021;60-69;128;39;79;0;246;12;5;3;0;20;31;5;6;0;42
9/08/2021;70-80+;87;18;124;0;229;39;3;36;0;78;56;10;30;0;96
10/08/2021;0-19;636;3;5;0;644;8;0;0;0;8;0;0;0;0;0
10/08/2021;20-39;1732;77;126;0;1935;13;1;3;0;17;8;0;0;0;8
10/08/2021;40-49;515;33;89;0;637;16;1;1;0;18;13;3;1;0;17
10/08/2021;50-59;304;52;93;0;449;21;5;0;0;26;18;2;2;0;22
10/08/2021;60-69;208;25;81;0;314;22;5;5;0;32;23;10;5;0;38
10/08/2021;70-80+;153;12;105;0;270;27;6;33;0;66;54;8;45;0;107
11/08/2021;0-19;712;2;6;0;720;5;0;0;0;5;0;0;0;0;0
11/08/2021;20-39;1818;58;108;0;1984;12;4;1;0;17;11;0;0;0;11
11/08/2021;40-49;526;35;74;0;635;12;3;0;0;15;10;5;1;0;16
11/08/2021;50-59;275;46;83;0;404;18;3;1;0;22;17;2;1;0;20
11/08/2021;60-69;224;18;74;0;316;15;1;5;0;21;28;2;6;0;36
11/08/2021;70-80+;171;10;86;0;267;20;9;27;0;56;61;8;27;0;96
12/08/2021;0-19;608;0;3;0;611;9;0;0;0;9;2;0;0;0;2
12/08/2021;20-39;1596;37;94;0;1727;17;0;0;0;17;10;0;1;0;11
12/08/2021;40-49;449;39;75;0;563;13;1;1;0;15;7;1;1;0;9
12/08/2021;50-59;269;37;82;0;388;17;7;4;0;28;11;6;4;0;21
12/08/2021;60-69;189;19;63;0;271;21;1;4;0;26;22;5;7;0;34
12/08/2021;70-80+;165;8;86;0;259;23;5;23;0;51;53;17;26;0;96
13/08/2021;0-19;714;2;4;0;720;4;0;0;0;4;1;0;0;0;1
13/08/2021;20-39;1534;80;117;0;1731;17;2;2;0;21;7;0;0;0;7
13/08/2021;40-49;455;44;97;0;596;10;1;3;0;14;18;2;1;0;21
13/08/2021;50-59;236;41;89;0;366;17;1;2;0;20;17;3;2;0;22
13/08/2021;60-69;187;18;71;0;276;12;3;5;0;20;19;4;4;0;27
13/08/2021;70-80+;185;11;79;0;275;28;4;24;0;56;37;5;32;0;74
14/08/2021;0-19;488;5;6;0;499;3;0;0;0;3;0;0;0;0;0
14/08/2021;20-39;1038;83;94;0;1215;9;3;2;0;14;9;0;0;0;9
14/08/2021;40-49;300;36;62;0;398;12;2;1;0;15;13;2;1;0;16
14/08/2021;50-59;178;42;93;0;313;4;0;3;0;7;19;3;0;0;22
14/08/2021;60-69;147;14;61;0;222;11;3;3;0;17;23;2;1;0;26
14/08/2021;70-80+;95;10;91;0;196;20;7;16;0;43;47;3;28;0;78
15/08/2021;0-19;359;2;2;0;363;4;0;0;0;4;0;0;0;0;0
15/08/2021;20-39;530;78;104;0;712;14;2;1;0;17;10;2;0;0;12
15/08/2021;40-49;155;49;67;0;271;9;0;1;0;10;15;0;1;0;16
15/08/2021;50-59;70;33;75;0;178;16;1;1;0;18;13;1;2;0;16
15/08/2021;60-69;73;17;57;0;147;8;2;3;0;13;25;4;2;0;31
15/08/2021;70-80+;44;7;69;0;120;20;2;17;0;39;49;7;23;0;79
16/08/2021;0-19;248;1;6;0;255;5;0;0;0;5;1;0;0;0;1
16/08/2021;20-39;386;89;109;0;584;12;2;1;0;15;9;1;0;0;10
16/08/2021;40-49;71;44;77;0;192;10;1;3;0;14;10;1;0;0;11
16/08/2021;50-59;70;34;89;0;193;10;2;3;0;15;12;1;1;0;14
16/08/2021;60-69;17;14;68;0;99;15;2;2;0;19;24;5;6;0;35
16/08/2021;70-80+;-7;10;90;0;93;17;1;30;0;48;42;10;22;0;74
17/08/2021;0-19;354;3;2;0;359;5;0;0;0;5;3;0;0;0;3
17/08/2021;20-39;954;95;133;0;1182;22;2;2;0;26;8;0;0;0;8
17/08/2021;40-49;276;40;84;0;400;13;1;4;0;18;6;0;0;0;6
17/08/2021;50-59;177;26;83;0;286;21;3;3;0;27;20;2;3;0;25
17/08/2021;60-69;113;18;85;0;216;23;5;8;0;36;15;2;2;0;19
17/08/2021;70-80+;63;22;96;0;181;23;3;24;0;50;45;4;27;0;76
18/08/2021;0-19;477;4;2;0;483;3;0;0;0;3;0;0;0;0;0
18/08/2021;20-39;1057;79;115;0;1251;16;6;1;0;23;11;1;1;0;13
18/08/2021;40-49;281;41;92;0;414;13;0;0;0;13;6;1;1;0;8
18/08/2021;50-59;177;32;83;0;292;12;2;3;0;17;14;3;2;0;19
18/08/2021;60-69;106;23;74;0;203;16;0;4;0;20;19;3;4;0;26
18/08/2021;70-80+;127;7;75;0;209;16;2;28;0;46;40;3;32;0;75
19/08/2021;0-19;554;2;5;0;561;5;0;0;0;5;2;0;0;0;2
19/08/2021;20-39;1047;109;155;0;1311;17;1;1;0;19;11;0;1;0;12
19/08/2021;40-49;303;44;104;0;451;11;1;1;0;13;12;2;0;0;14
19/08/2021;50-59;189;30;90;0;309;12;2;1;0;15;18;0;1;0;19
19/08/2021;60-69;159;14;71;0;244;12;2;2;0;16;17;1;4;0;22
19/08/2021;70-80+;110;6;93;0;209;17;2;17;0;36;28;6;29;0;63
20/08/2021;0-19;475;2;7;0;484;5;0;0;0;5;1;0;0;0;1
20/08/2021;20-39;1026;98;132;0;1256;10;0;1;0;11;6;0;0;0;6
20/08/2021;40-49;305;45;115;0;465;5;2;2;0;9;9;1;1;0;11
20/08/2021;50-59;136;57;95;0;288;7;3;4;0;14;20;2;2;0;24
20/08/2021;60-69;117;22;61;0;200;9;0;2;0;11;13;4;1;0;18
20/08/2021;70-80+;89;9;105;0;203;15;2;18;0;35;49;9;20;0;78
21/08/2021;0-19;442;2;2;0;446;6;0;0;0;6;1;0;0;0;1
21/08/2021;20-39;746;86;119;0;951;9;1;0;0;10;9;2;0;0;11
21/08/2021;40-49;245;46;80;0;371;10;3;1;0;14;6;0;0;0;6
21/08/2021;50-59;130;23;67;0;220;5;1;3;0;9;17;1;1;0;19
21/08/2021;60-69;97;11;69;0;177;13;2;6;0;21;19;4;3;0;26
21/08/2021;70-80+;57;12;74;0;143;8;3;23;0;34;38;5;25;0;68
22/08/2021;0-19;254;2;2;0;258;6;0;0;0;6;0;0;0;0;0
22/08/2021;20-39;413;57;113;0;583;8;0;1;0;9;5;0;0;0;5
22/08/2021;40-49;118;28;59;0;205;4;2;0;0;6;14;0;0;0;14
22/08/2021;50-59;58;16;70;0;144;4;1;2;0;7;5;1;1;0;7
22/08/2021;60-69;57;16;51;0;124;6;2;5;0;13;16;4;2;0;22
22/08/2021;70-80+;28;6;67;0;101;13;0;13;0;26;30;4;32;0;66
23/08/2021;0-19;396;4;2;0;402;6;0;0;0;6;0;0;0;0;0
23/08/2021;20-39;808;99;123;0;1030;7;0;0;0;7;12;0;0;0;12
23/08/2021;40-49;201;46;88;0;335;10;0;2;0;12;16;1;1;0;18
23/08/2021;50-59;129;29;83;0;241;11;1;3;0;15;15;1;3;0;19
23/08/2021;60-69;71;15;63;0;149;5;1;6;0;12;25;2;5;0;32
23/08/2021;70-80+;90;6;78;0;174;12;2;18;0;32;36;6;19;0;61
24/08/2021;0-19;348;3;1;0;352;3;0;0;0;3;1;0;0;0;1
24/08/2021;20-39;690;91;124;0;905;8;1;1;0;10;9;2;0;0;11
24/08/2021;40-49;191;33;74;0;298;7;0;3;0;10;11;0;2;0;13
24/08/2021;50-59;159;32;75;0;266;9;0;4;0;13;14;1;0;0;15
24/08/2021;60-69;64;14;67;0;145;10;1;3;0;14;10;1;3;0;14
24/08/2021;70-80+;61;8;58;0;127;9;1;19;0;29;35;7;20;0;62
25/08/2021;0-19;367;5;3;0;375;8;0;0;0;8;0;0;0;0;0
25/08/2021;20-39;677;77;128;0;882;12;4;0;0;16;6;0;0;0;6
25/08/2021;40-49;226;28;76;0;330;6;0;1;0;7;10;0;1;0;11
25/08/2021;50-59;116;22;86;0;224;7;1;2;0;10;15;2;0;0;17
25/08/2021;60-69;65;13;63;0;141;5;1;5;0;11;20;1;2;0;23
25/08/2021;70-80+;40;12;74;0;126;12;3;15;0;30;24;7;18;0;49
26/08/2021;0-19;444;1;3;0;448;11;0;0;0;11;1;0;0;0;1
26/08/2021;20-39;727;88;127;0;942;13;1;2;0;16;7;0;0;0;7
26/08/2021;40-49;215;38;92;0;345;7;0;0;0;7;5;1;0;0;6
26/08/2021;50-59;148;41;76;0;265;10;0;3;0;13;9;0;2;0;11
26/08/2021;60-69;79;12;58;0;149;19;1;3;0;23;13;2;3;0;18
26/08/2021;70-80+;88;7;73;0;168;13;2;25;0;40;26;4;19;0;49
27/08/2021;0-19;394;1;2;0;397;7;0;0;0;7;0;0;0;0;0
27/08/2021;20-39;675;83;137;0;895;9;0;1;0;10;7;0;0;0;7
27/08/2021;40-49;208;25;80;0;313;3;1;3;0;7;8;0;0;0;8
27/08/2021;50-59;141;28;66;0;235;3;1;4;0;8;15;3;1;0;19
27/08/2021;60-69;64;22;63;0;149;6;2;7;0;15;18;3;4;0;25
27/08/2021;70-80+;79;4;76;0;159;6;2;14;0;22;32;2;18;0;52
28/08/2021;0-19;397;3;4;0;404;3;0;1;0;4;2;0;0;0;2
28/08/2021;20-39;653;52;90;0;795;8;0;0;0;8;4;0;0;0;4
28/08/2021;40-49;192;25;55;0;272;7;1;0;0;8;7;0;0;0;7
28/08/2021;50-59;113;27;60;0;200;8;1;1;0;10;13;1;1;0;15
28/08/2021;60-69;70;6;51;0;127;3;3;2;0;8;14;3;2;0;19
28/08/2021;70-80+;63;10;59;0;132;12;1;23;0;36;30;0;20;0;50
29/08/2021;0-19;221;1;2;0;224;3;0;0;0;3;0;0;0;0;0
29/08/2021;20-39;182;59;76;0;317;5;0;2;0;7;4;0;0;0;4
29/08/2021;40-49;11;24;67;0;102;7;0;2;0;9;6;1;0;0;7
29/08/2021;50-59;31;20;45;0;96;5;1;0;0;6;12;3;0;0;15
29/08/2021;60-69;13;9;42;0;64;7;2;7;0;16;16;3;4;0;23
29/08/2021;70-80+;6;5;55;0;66;9;2;14;0;25;33;4;19;0;56
30/08/2021;0-19;293;1;4;0;298;8;0;0;0;8;2;0;0;0;2
30/08/2021;20-39;551;76;101;0;728;6;1;0;0;7;5;0;0;0;5
30/08/2021;40-49;170;22;65;0;257;5;1;1;0;7;5;2;0;0;7
30/08/2021;50-59;81;28;71;0;180;12;2;0;0;14;10;0;0;0;10
30/08/2021;60-69;43;11;59;0;113;10;8;2;0;20;11;1;2;0;14
30/08/2021;70-80+;40;8;48;0;96;10;1;14;0;25;27;3;12;0;42
31/08/2021;0-19;352;1;1;0;354;7;0;0;0;7;0;0;0;0;0
31/08/2021;20-39;572;61;91;0;724;6;0;3;0;9;2;0;0;0;2
31/08/2021;40-49;165;24;60;0;249;7;0;2;0;9;3;1;0;0;4
31/08/2021;50-59;92;25;69;0;186;4;1;1;0;6;11;2;0;0;13
31/08/2021;60-69;51;14;52;0;117;6;1;4;0;11;24;4;1;0;29
31/08/2021;70-80+;50;7;63;0;120;12;3;9;0;24;34;3;17;0;54
1/09/2021;0-19;311;5;4;0;320;4;0;0;0;4;1;0;0;0;1
1/09/2021;20-39;523;78;101;0;702;6;0;0;0;6;6;0;0;0;6
1/09/2021;40-49;149;26;82;0;257;5;2;1;0;8;4;2;0;0;6
1/09/2021;50-59;96;28;60;0;184;2;0;0;0;2;11;0;1;0;12
1/09/2021;60-69;37;19;60;0;116;6;0;3;0;9;17;2;3;0;22
1/09/2021;70-80+;5;13;85;0;103;10;2;19;0;31;26;6;6;0;38
2/09/2021;0-19;316;1;3;0;320;0;0;0;0;0;0;0;0;0;0
2/09/2021;20-39;468;90;106;0;664;8;2;0;0;10;4;0;0;0;4
2/09/2021;40-49;110;36;82;0;228;5;0;0;0;5;7;0;2;0;9
2/09/2021;50-59;57;29;86;0;172;4;1;0;0;5;7;2;1;0;10
2/09/2021;60-69;55;4;54;0;113;8;0;7;0;15;7;3;3;0;13
2/09/2021;70-80+;26;14;74;0;114;9;0;9;0;18;21;3;19;0;43
3/09/2021;0-19;336;2;1;0;339;4;0;0;0;4;1;0;0;0;1
3/09/2021;20-39;582;88;94;0;764;10;0;2;0;12;7;1;0;0;8
3/09/2021;40-49;151;30;67;0;248;3;1;0;0;4;2;0;0;0;2
3/09/2021;50-59;107;19;59;0;185;9;1;0;0;10;7;0;2;0;9
3/09/2021;60-69;48;13;63;0;124;8;1;3;0;12;17;0;0;0;17
3/09/2021;70-80+;72;9;64;0;145;7;2;12;0;21;26;8;16;0;50
4/09/2021;0-19;255;5;3;0;263;6;0;0;0;6;0;0;0;0;0
4/09/2021;20-39;369;81;108;0;558;5;0;0;0;5;7;0;1;0;8
4/09/2021;40-49;111;25;62;0;198;5;0;0;0;5;5;0;0;0;5
4/09/2021;50-59;84;19;52;0;155;4;2;0;0;6;4;1;0;0;5
4/09/2021;60-69;40;18;44;0;102;2;0;2;0;4;8;2;2;0;12
4/09/2021;70-80+;51;8;56;0;115;9;1;14;0;24;22;5;10;0;37
5/09/2021;0-19;128;0;4;0;132;3;0;0;0;3;1;0;1;0;2
5/09/2021;20-39;103;71;89;0;263;8;1;0;0;9;5;0;0;0;5
5/09/2021;40-49;23;24;55;0;102;6;0;1;0;7;3;0;0;0;3
5/09/2021;50-59;-11;25;51;0;65;4;0;1;0;5;7;1;2;0;10
5/09/2021;60-69;3;14;38;0;55;5;0;2;0;7;6;2;5;0;13
5/09/2021;70-80+;2;6;48;0;56;6;1;13;0;20;17;1;20;0;38
6/09/2021;0-19;198;3;2;0;203;6;0;0;0;6;0;0;0;0;0
6/09/2021;20-39;313;95;123;0;531;5;2;3;0;10;3;0;0;0;3
6/09/2021;40-49;61;38;84;0;183;6;1;0;0;7;4;0;1;0;5
6/09/2021;50-59;75;25;68;0;168;12;0;0;0;12;6;2;0;0;8
6/09/2021;60-69;10;15;66;0;91;5;0;2;0;7;10;1;3;0;14
6/09/2021;70-80+;10;14;86;0;110;10;3;17;0;30;14;5;8;0;27
7/09/2021;0-19;251;4;12;0;267;8;0;0;0;8;1;0;0;0;1
7/09/2021;20-39;375;88;114;0;577;4;0;0;0;4;6;0;1;0;7
7/09/2021;40-49;97;29;76;0;202;5;0;0;0;5;8;0;0;0;8
7/09/2021;50-59;54;23;71;0;148;9;0;0;0;9;14;2;0;0;16
7/09/2021;60-69;28;5;59;0;92;7;1;1;0;9;13;1;0;0;14
7/09/2021;70-80+;23;8;79;0;110;10;4;10;0;24;27;6;16;0;49
8/09/2021;0-19;292;7;2;0;301;5;0;0;0;5;0;0;0;0;0
8/09/2021;20-39;534;64;102;0;700;5;0;0;0;5;7;0;0;0;7
8/09/2021;40-49;158;33;67;0;258;1;0;1;0;2;4;0;0;0;4
8/09/2021;50-59;104;19;65;0;188;6;1;2;0;9;12;0;1;0;13
8/09/2021;60-69;48;13;59;0;120;8;1;5;0;14;3;2;4;0;9
8/09/2021;70-80+;26;12;71;0;109;8;1;12;0;21;25;4;13;0;42
9/09/2021;0-19;311;4;2;0;317;2;0;0;0;2;1;0;0;0;1
9/09/2021;20-39;422;98;119;0;639;8;4;0;0;12;9;0;0;0;9
9/09/2021;40-49;107;32;87;0;226;3;1;1;0;5;6;0;0;0;6
9/09/2021;50-59;69;23;72;0;164;4;1;1;0;6;2;2;3;0;7
9/09/2021;60-69;55;10;59;0;124;3;2;2;0;7;15;2;2;0;19
9/09/2021;70-80+;8;14;84;0;106;12;1;10;0;23;32;1;16;0;49
10/09/2021;0-19;296;5;5;0;306;5;0;0;0;5;0;0;0;0;0
10/09/2021;20-39;467;89;121;0;677;2;1;0;0;3;4;0;0;0;4
10/09/2021;40-49;122;33;86;0;241;0;1;0;0;1;5;0;0;0;5
10/09/2021;50-59;91;24;75;0;190;11;2;0;0;13;3;0;0;0;3
10/09/2021;60-69;74;10;50;0;134;5;0;4;0;9;12;0;0;0;12
10/09/2021;70-80+;37;6;93;0;136;8;0;20;0;28;20;3;19;0;42
11/09/2021;0-19;242;4;2;0;248;4;0;0;0;4;1;0;0;0;1
11/09/2021;20-39;328;79;120;0;527;4;1;2;0;7;4;1;1;0;6
11/09/2021;40-49;111;29;81;0;221;4;1;0;0;5;3;0;0;0;3
11/09/2021;50-59;81;18;57;0;156;3;2;1;0;6;8;0;0;0;8
11/09/2021;60-69;54;7;50;0;111;7;1;4;0;12;11;4;4;0;19
11/09/2021;70-80+;32;6;68;0;106;12;1;9;0;22;32;3;19;0;54
12/09/2021;0-19;114;11;1;0;126;6;0;0;0;6;1;0;0;0;1
12/09/2021;20-39;64;77;100;0;241;0;0;1;0;1;5;0;0;0;5
12/09/2021;40-49;-13;32;73;0;92;3;0;0;0;3;2;0;1;0;3
12/09/2021;50-59;-13;26;66;0;79;3;0;0;0;3;6;1;1;0;8
12/09/2021;60-69;-7;3;63;0;59;2;0;3;0;5;15;0;2;0;17
12/09/2021;70-80+;-17;8;81;0;72;5;4;12;0;21;34;1;10;0;45
13/09/2021;0-19;156;14;5;0;175;4;0;0;0;4;0;0;0;0;0
13/09/2021;20-39;274;96;163;0;533;11;1;1;0;13;2;0;0;0;2
13/09/2021;40-49;37;35;89;0;161;4;2;1;0;7;6;0;0;0;6
13/09/2021;50-59;38;17;97;0;152;5;1;4;0;10;8;0;0;0;8
13/09/2021;60-69;14;11;73;0;98;3;0;1;0;4;16;1;1;0;18
13/09/2021;70-80+;26;9;75;0;110;8;4;17;0;29;24;4;14;0;42
14/09/2021;0-19;292;13;3;0;308;2;0;0;0;2;0;1;0;0;1
14/09/2021;20-39;405;80;139;0;624;5;0;2;0;7;4;0;0;0;4
14/09/2021;40-49;143;28;83;0;254;3;0;0;0;3;5;0;0;0;5
14/09/2021;50-59;49;30;82;0;161;6;0;1;0;7;5;1;1;0;7
14/09/2021;60-69;3;14;72;0;89;4;1;3;0;8;16;1;1;0;18
14/09/2021;70-80+;40;7;74;0;121;12;2;14;0;28;32;2;14;0;48
15/09/2021;0-19;275;18;7;0;300;6;1;0;0;7;2;0;0;0;2
15/09/2021;20-39;506;82;111;0;699;6;0;0;0;6;4;0;0;0;4
15/09/2021;40-49;108;33;83;0;224;4;1;3;0;8;0;1;0;0;1
15/09/2021;50-59;77;23;83;0;183;4;1;2;0;7;5;2;0;0;7
15/09/2021;60-69;42;6;68;0;116;9;0;2;0;11;9;0;2;0;11
15/09/2021;70-80+;23;10;78;0;111;12;3;15;0;30;28;2;10;0;40
16/09/2021;0-19;292;18;4;0;314;3;0;0;0;3;1;0;0;0;1
16/09/2021;20-39;425;84;119;0;628;4;1;1;0;6;4;0;0;0;4
16/09/2021;40-49;150;28;81;0;259;4;0;2;0;6;4;0;0;0;4
16/09/2021;50-59;65;23;88;0;176;7;3;1;0;11;7;0;0;0;7
16/09/2021;60-69;39;14;74;0;127;4;1;6;0;11;8;0;0;0;8
16/09/2021;70-80+;69;8;65;0;142;10;2;16;0;28;31;1;19;0;51
17/09/2021;0-19;283;15;2;0;300;9;0;0;0;9;1;0;0;0;1
17/09/2021;20-39;346;107;146;0;599;3;0;0;0;3;5;0;0;0;5
17/09/2021;40-49;108;38;79;0;225;2;1;1;0;4;2;0;0;0;2
17/09/2021;50-59;67;28;71;0;166;4;1;1;0;6;4;0;5;0;9
17/09/2021;60-69;16;13;69;0;98;5;0;2;0;7;8;0;3;0;11
17/09/2021;70-80+;45;14;63;0;122;6;0;13;0;19;16;3;14;0;33
18/09/2021;0-19;236;10;6;0;252;4;0;0;0;4;0;0;0;0;0
18/09/2021;20-39;280;79;128;0;487;7;0;0;0;7;1;0;2;0;3
18/09/2021;40-49;67;40;75;0;182;3;0;1;0;4;3;0;0;0;3
18/09/2021;50-59;40;21;74;0;135;3;1;2;0;6;4;2;0;0;6
18/09/2021;60-69;31;2;61;0;94;4;1;3;0;8;16;1;2;0;19
18/09/2021;70-80+;24;8;71;0;103;10;5;6;0;21;21;3;12;0;36
19/09/2021;0-19;104;11;3;0;118;8;0;0;0;8;0;0;0;0;0
19/09/2021;20-39;29;95;130;0;254;6;0;2;0;8;2;1;0;0;3
19/09/2021;40-49;15;30;64;1;110;0;2;0;0;2;5;1;1;0;7
19/09/2021;50-59;-15;13;66;0;64;9;1;0;0;10;6;0;1;0;7
19/09/2021;60-69;-9;8;63;0;62;4;0;7;0;11;13;0;3;0;16
19/09/2021;70-80+;-16;10;71;0;65;15;0;9;0;24;17;2;10;0;29
20/09/2021;0-19;150;15;5;0;170;6;0;0;0;6;1;0;0;0;1
20/09/2021;20-39;299;112;143;0;554;6;2;0;0;8;8;0;0;0;8
20/09/2021;40-49;45;35;105;0;185;1;1;0;0;2;2;0;0;0;2
20/09/2021;50-59;19;25;94;0;138;3;1;3;0;7;12;0;0;0;12
20/09/2021;60-69;0;18;81;0;99;11;1;3;0;15;11;0;1;0;12
20/09/2021;70-80+;14;13;70;0;97;8;3;16;0;27;20;3;14;0;37
21/09/2021;0-19;251;16;3;0;270;7;0;0;0;7;2;0;0;0;2
21/09/2021;20-39;352;111;147;0;610;6;0;1;0;7;3;0;0;0;3
21/09/2021;40-49;93;37;86;0;216;4;0;1;0;5;3;0;0;0;3
21/09/2021;50-59;55;22;100;0;177;5;1;4;0;10;8;1;0;0;9
21/09/2021;60-69;31;13;62;0;106;5;0;2;0;7;7;1;3;0;11
21/09/2021;70-80+;68;6;79;0;153;12;1;10;0;23;25;3;15;0;43
22/09/2021;0-19;235;9;5;0;249;2;0;0;0;2;2;0;0;0;2
22/09/2021;20-39;411;107;127;0;645;4;1;1;0;6;5;0;0;0;5
